time_sequence,contributor,grant,amount,flag
9875,49c2bc97f9,ETHPlanet,0.95,0
9876,ff734df6f7,Coin Center is educating policy makers about public blockchains,47.5,0
9877,862626b35e,APY.Vision,0.95,0
9878,ff734df6f7,The Giving Block - Making Crypto Donations Easy,4.75,0
9879,01834e66c4,Monitoring Tool for Filecoin Miners,4.75,0
9880,a9bafefa73,Vyper.fun | CryptoZombies+Ethernaut for Vyper,4.75,0
9881,f204c35642,APY.Vision,1.0070000000000001,0
9882,65ef57594b,DEGO NFTs,0.95,0
9883,1e7a546492,The Gitcoin Open Source Support Fund,4.75,0
9884,ac3297dfa7,FightPandemics⚛️,1.1177158483755,0
9885,bbf3724a1b,Talking Crypto With Gabriel,4.75,0
9886,bbf3724a1b,Ethereum Magicians,380.0,0
9887,bbf3724a1b,Ethereum Staking Guides (Ubuntu),4.75,0
9888,bbf3724a1b,Nimbus,237.5,0
9889,bbf3724a1b,Nethermind,47.5,0
9890,bbf3724a1b,"ethers.js - Complete, Simple and Tiny",237.5,0
9891,bbf3724a1b,Rotki - The portfolio tracker and accounting tool that protects your privacy,237.5,0
9892,bbf3724a1b,beaconcha.in - Open source Eth2 blockchain explorer,47.5,0
9893,ac3297dfa7,dao2 -value media · DAO · NFT · DeFi,1.1177158483755,0
9894,a2bec7c680,Bankless,1.425,0
9895,bbf3724a1b,DAppNode,142.5,0
9896,bbf3724a1b,Prysm by Prysmatic Labs,237.5,0
9897,bbf3724a1b,WalletConnect,47.5,0
9898,bbf3724a1b,Finematics - DeFi Education,4.75,0
9899,bbf3724a1b,Coin Center is educating policy makers about public blockchains,95.0,0
9900,bbf3724a1b,Loft Radio,4.75,0
9901,bbf3724a1b,yearn.finance,332.5,0
9902,bbf3724a1b,@EmilianoBonassi - Builder - (White) Hacker,47.5,0
9903,bbf3724a1b,Lighthouse: Ethereum 2.0 Client,237.5,0
9904,bbf3724a1b,The Ethereum 2.0 Annotated Specification,95.0,0
9905,d5eece6cf9,ETH Gas.watch,0.95,0
9906,bd7b4eb7dd,Gallerist by Collectorshub,19.0,0
9907,bd7b4eb7dd,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",19.0,0
9908,9fc2557471,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
9909,9fc2557471,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
9910,9fc2557471,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
9911,1dd430ab78,DAppChaser,4.5,0
9912,38767a12ce,The Ethereum 2.0 Annotated Specification,0.588271499145,0
9913,0751f7e372,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
9914,9fc2557471,The Gitcoin Open Source Support Fund,0.95,0
9915,9fc2557471,""" Secret Garden "" —Crypto Art Exhibition for Children with Autism",0.95,0
9916,60acdf63ab,APY.Vision,5.5885792418774995,0
9917,80b3372dfb,Bankless,2.7942896209387498,0
9918,ff734df6f7,"ethers.js - Complete, Simple and Tiny",1.00594426353795,0
9919,80b3372dfb,DeFi Safety,2.7942896209387498,0
9920,64feed7eb6,Rekt- The dark web of DeFi journalism,0.95,0
9921,64feed7eb6,R&D in Rent-Free Public Financial Utilities,0.95,0
9922,64feed7eb6,beaconcha.in - Open source Eth2 blockchain explorer,0.95,0
9923,64feed7eb6,Ethereum on ARM,0.95,0
9924,64feed7eb6,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,0.95,0
9925,7e4facec2c,CREAM: Confidential Reliable Ethereum Anonymous Mixer,1.3971448104693749,0
9926,64feed7eb6,The Gitcoin Open Source Support Fund,0.95,0
9927,64feed7eb6,Bankless,0.95,0
9928,64feed7eb6,The Ethereum 2.0 Annotated Specification,0.95,0
9929,64feed7eb6,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
9930,64feed7eb6,DeepDAO - Discovery Engine  for the DAO Ecosystem,0.95,0
9931,d0e87df8b7,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",0.95,0
9932,42caec2c88,Snapshot,2.7942896209387498,0
9933,42caec2c88,Shenanigan,2.7942896209387498,0
9934,42caec2c88,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",1.6765737725632501,0
9935,42caec2c88,APY.Vision,2.235431696751,0
9936,42caec2c88,Talking Crypto With Gabriel,1.00594426353795,0
9937,42caec2c88,OpenEthereum (Ex-Parity client),2.235431696751,0
9938,c9919fe784,Bankless,0.95,0
9939,c9919fe784,Giveth 2.0,0.95,0
9940,c9919fe784,StayBit,0.95,0
9941,c9919fe784,Prysm by Prysmatic Labs,0.95,0
9942,c9919fe784,Nethermind,0.95,0
9943,c9919fe784,wolfofethereum.eth,0.95,0
9944,c9919fe784,The Daily Gwei by Anthony Sassano (sassal0x),0.95,0
9945,c9919fe784,DeFi Safety,0.95,0
9946,c9919fe784,WalletConnect,0.95,0
9947,c9919fe784,Yield Farming Tools,0.95,0
9948,c9919fe784,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,0.95,0
9949,c9919fe784,POAP (Proof of Attendance Protocol),0.95,0
9950,c9919fe784,The Defiant,0.95,0
9951,c9919fe784,Our Network - Community Driven Analytics,0.95,0
9952,eee411f074,Developing the Certified Ethereum Professional Exam & Certification (non-profit),1.0,0
9953,eee411f074,Hardhat (formerly Buidler) by Nomic Labs,1.0,0
9954,eee411f074,@PaulRBerg Open-Source Engineering,1.0,0
9955,eee411f074,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,1.0,0
9956,8314caa87b,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.058827149914500006,0
9957,c9919fe784,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
9958,c9919fe784,ETHPlanet,0.95,0
9959,c9919fe784,Talking Crypto With Gabriel,0.95,0
9960,c9919fe784,The MoonMath Manual to zk-SNARKs,0.95,0
9961,c9919fe784,The Daily Ape,0.95,0
9962,c9919fe784,Developing the Certified Ethereum Professional Exam & Certification (non-profit),0.95,0
9963,c9919fe784,CREAM: Confidential Reliable Ethereum Anonymous Mixer,0.95,0
9964,c9919fe784,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,0.95,0
9965,c9919fe784,The Commons Stack: Iteration 0,0.95,0
9966,c9919fe784,beaconcha.in - Open source Eth2 blockchain explorer,0.95,0
9967,c9919fe784,Feel the yearn,0.95,0
9968,c9919fe784,Snapshot,0.95,0
9969,c9919fe784,Umbra:  Privacy Preserving Stealth Payments,0.95,0
9970,c9919fe784,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
9971,9caa1e5b18,Ethereum Staking Guides (Ubuntu),0.059289625841804965,0
9972,9caa1e5b18,Liquidity Vision,0.059289625841804965,0
9973,eee411f074,The Daily Gwei by Anthony Sassano (sassal0x),1.0,0
9974,eee411f074,cadCAD: Computer Aided Design for Complex Systems,1.0,0
9975,719a5be769,"ethers.js - Complete, Simple and Tiny",0.058827149914500006,0
9976,3f02410989,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
9977,9caa1e5b18,Bankless,0.059289625841804965,0
9978,9caa1e5b18,Finematics - DeFi Education,0.059289625841804965,0
9979,9caa1e5b18,Rekt- The dark web of DeFi journalism,0.059289625841804965,0
9980,9caa1e5b18,Snapshot,0.059289625841804965,0
9981,3f02410989,"ethers.js - Complete, Simple and Tiny",0.95,0
9982,0e1a59d1a6,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.055885792418775004,0
9983,45559e24a9,The MoonMath Manual to zk-SNARKs,4.75,0
9984,45559e24a9,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,4.75,0
9985,45559e24a9,Prysm by Prysmatic Labs,4.75,0
9986,fc9cb8b283,Bankless,4.75,0
9987,473d989c35,The Ethereum 2.0 Annotated Specification,0.058827149914500006,0
9988,75963e4529,EtherDrops,14.25,0
9989,75963e4529,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",4.75,0
9990,bb3e49981a,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",0.95,0
9991,fc9cb8b283,ETHPlanet,4.75,0
9992,45559e24a9,Pictosis: The Open Web for Digital Goods & Creative Economies,4.75,0
9993,45559e24a9,APY.Vision,4.75,0
9994,75963e4529,Rekt- The dark web of DeFi journalism,4.75,0
9995,75963e4529,Gelato - An automation protocol for Ethereum,4.75,0
9996,75963e4529,WalletConnect,4.75,0
9997,9fac66d976,Filecoin Video Guides by VoskCoin,1.0,0
9998,bb3e49981a,Bankless,0.95,0
9999,2819d70005,Nimbus,3.29745,0
10000,cc446bb2e9,Bankless,5.765060691621,0
10001,3d7935567d,Nifty Ink,4.75,0
10002,55ad919b2c,Women Of Crypto Art,0.0,0
10003,d6afc344f5,Commons Stack Community Fund - Panvala League,1.9,0
10004,cc446bb2e9,vfat.tools Yield Farming Calculators,115.30121383242,0
10005,027067a41e,Bankless,0.055885792418775004,0
10006,85db91de56,Bankless,1.9,0
10007,85db91de56,Lighthouse: Ethereum 2.0 Client,9.5,0
10008,85db91de56,ETH Memes Twitter,1.9,0
10009,85db91de56,WhalerDAO,1.9,0
10010,85db91de56,RadicalxChange Foundation,6.65,0
10011,85db91de56,DAppNode,1.9,0
10012,c3491cbdf6,Commons Stack Community Fund - Panvala League,4.75,0
10013,c3491cbdf6,Ethereum Swarm,4.75,0
10014,c3491cbdf6,Nethermind,4.75,0
10015,c3491cbdf6,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
10016,c3491cbdf6,DAppNode,4.75,0
10017,c3491cbdf6,WalletConnect,4.75,0
10018,c3491cbdf6,"ethers.js - Complete, Simple and Tiny",4.75,0
10019,c3491cbdf6,Ethereum on ARM,4.75,0
10020,ca328f11db,OpenEthereum (Ex-Parity client),0.0,0
10021,c32dddc645,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,1.1736016407942749,0
10022,ff734df6f7,"ethers.js - Complete, Simple and Tiny",0.950058471119175,0
10023,4d98f6fb39,Talking Crypto With Gabriel,4.75,0
10024,0a3e92e81b,Gallerist by Collectorshub,4.75,0
10025,e1dbe665bf,ETHPlanet,1.6765737725632501,0
10026,d5d3b9a7f6,EU Crypto Initiative - educating policy makers on decentralization,4.75,0
10027,d5d3b9a7f6,web3swift - Elegant Web3 functionality in Swift,4.75,0
10028,bca976ef64,The Gitcoin Open Source Support Fund,1.2853732256318249,0
10029,430f89981d,DeFi Safety,4.75,0
10030,5f28215ecc,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
10031,608758d939,DAppNode,1.6765737725632501,0
10032,8e3b4a0433,"ethers.js - Complete, Simple and Tiny",0.0095,0
10033,0bcace49ef,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
10034,ce7331a0e4,Bankless,1.6765737725632501,0
10035,7eae6ff942,Bankless,4.75,0
10036,f7a7c0f992,ETHPlanet,4.75,0
10037,5cee475f8a,Talking Crypto With Gabriel,9.5,0
10038,ff734df6f7,OpenEthereum (Ex-Parity client),1.1177158483755,0
10039,5cee475f8a,Lighthouse: Ethereum 2.0 Client,9.5,0
10040,5cee475f8a,beaconcha.in - Open source Eth2 blockchain explorer,9.5,0
10041,5cee475f8a,OpenEthereum (Ex-Parity client),9.5,0
10042,5cee475f8a,Prysm by Prysmatic Labs,9.5,0
10043,5cee475f8a,"ethers.js - Complete, Simple and Tiny",27.55,0
10044,5cee475f8a,Nethermind,9.5,0
10045,5cee475f8a,Rekt- The dark web of DeFi journalism,9.5,0
10046,5cee475f8a,EthHub - Ethereum Information Hub,9.5,0
10047,5cee475f8a,R&D in Rent-Free Public Financial Utilities,9.5,0
10048,5cee475f8a,The Daily Ape,9.5,0
10049,5cee475f8a,The Daily Gwei by Anthony Sassano (sassal0x),9.5,0
10050,5cee475f8a,CryptoScamDB,9.5,0
10051,5cee475f8a,hardhat-deploy,9.5,0
10052,ff734df6f7,Nifty Ink,4.75,0
10053,e9f0f4c238,DeFi Safety,0.9612356296029301,0
10054,ff734df6f7,Blockchain Education Network (BEN),1.1177158483755,0
10055,ff734df6f7,Snapshot,1.1177158483755,0
10056,5cee475f8a,Finematics - DeFi Education,9.5,0
10057,5cee475f8a,Coin Center is educating policy makers about public blockchains,9.5,0
10058,5cee475f8a,DAppNode,9.5,0
10059,5cee475f8a,APY.Vision,9.5,0
10060,5cee475f8a,Ethereum on ARM,9.5,0
10061,5cee475f8a,Nimbus,9.5,0
10062,5cee475f8a,Hardhat (formerly Buidler) by Nomic Labs,9.5,0
10063,5cee475f8a,The Ethereum 2.0 Annotated Specification,9.5,0
10064,5cee475f8a,The Defiant,9.5,0
10065,5cee475f8a,Week in Ethereum News,9.5,0
10066,5cee475f8a,@PaulRBerg Open-Source Engineering,9.5,0
10067,5cee475f8a,Buidl Guidl,9.5,0
10068,5cee475f8a,Feel the yearn,9.5,0
10069,5cee475f8a,Vyper.fun | CryptoZombies+Ethernaut for Vyper,9.5,0
10070,ff734df6f7,Talking Crypto With Gabriel,2.0,0
10071,bdc5fec94d,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.55885792418775,0
10072,c5be326a9a,Gallerist by Collectorshub,4.75,0
10073,3906c52968,DeFi Safety,4.75,0
10074,e1e4256167,Shanghai Advanced Tech Seminar,9.5,0
10075,171e3f14d8,APY.Vision,1.6765737725632501,0
10076,4801af024d,DeFi Dad DeFi Tutorials on YouTube and Twitter,3.14159,0
10077,4801af024d,@PaulRBerg Open-Source Engineering,3.14159,0
10078,4801af024d,Ronan Sandford (a.k.a. @wighawag) Open Source And Research Grant,3.14159,0
10079,4801af024d,Hardhat (formerly Buidler) by Nomic Labs,3.14159,0
10080,4801af024d,"ethers.js - Complete, Simple and Tiny",3.14159,0
10081,4801af024d,Rekt- The dark web of DeFi journalism,3.14159,0
10082,4801af024d,WalletConnect,3.14159,0
10083,4801af024d,Prettier Solidity,3.14159,0
10084,d27badc2c2,APY.Vision,4.75,0
10085,1a44c64a62,"ethers.js - Complete, Simple and Tiny",5.0,0
10086,1a44c64a62,Lighthouse: Ethereum 2.0 Client,5.0,0
10087,1a44c64a62,Rotki - The portfolio tracker and accounting tool that protects your privacy,5.0,0
10088,1a44c64a62,DAppNode,5.0,0
10089,1a44c64a62,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,5.0,0
10090,1a44c64a62,Hardhat (formerly Buidler) by Nomic Labs,5.0,0
10091,38695d7df9,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,4.5,0
10092,ff734df6f7,APY.Vision,14.25,0
10093,1a44c64a62,/r/ethstaker,5.0,0
10094,1a44c64a62,Prysm by Prysmatic Labs,5.0,0
10095,1a44c64a62,Tornado.cash,5.0,0
10096,1a44c64a62,ArchiveNode.io - The Public Access Ethereum Archive Node,5.0,0
10097,1a44c64a62,OpenEthereum (Ex-Parity client),5.0,0
10098,1a44c64a62,Nethermind,5.0,0
10099,1a44c64a62,CryptoScamDB,5.0,0
10100,00f62db6fb,OpenEthereum (Ex-Parity client),4.750292355595875,0
10101,21bccc71dd,"Trickle - Your Hourly Pay, Cryptographically Secured",0.04000246194186,0
10102,ff734df6f7,Talking Crypto With Gabriel,0.95,0
10103,57e322d414,Geo Web,1.14,0
10104,ff734df6f7,Snapshot,0.95,0
10105,ff734df6f7,OpenEthereum (Ex-Parity client),0.95,0
10106,98d502eef3,DeFi Dad DeFi Tutorials on YouTube and Twitter,1.938,0
10107,3aa5bc5007,Snapshot,4.75,0
10108,d2f9d53637,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,1.0,0
10109,d320e3625a,KERNEL Block II [Panvala League],1.0000615485464999,0
10110,c2578a78ac,OpenEthereum (Ex-Parity client),2.7942896209387498,0
10111,725a3a466f,"ethers.js - Complete, Simple and Tiny",0.95,0
10112,725a3a466f,OrganicBlock - Redefining Urban Farming!,0.95,0
10113,725a3a466f,Commons Stack Community Fund - Panvala League,0.95,0
10114,725a3a466f,clr.fund,0.95,0
10115,725a3a466f,Ethereum Staking Guides (Ubuntu),0.95,0
10116,c2578a78ac,Blockchain Education Network (BEN),2.7942896209387498,0
10117,c2578a78ac,Snapshot,2.7942896209387498,0
10118,e7ba02b40d,OpenEthereum (Ex-Parity client),0.95,0
10119,725a3a466f,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
10120,725a3a466f,The Ethereum 2.0 Annotated Specification,0.95,0
10121,725a3a466f,GoodGhosting - a DeFi savings game,0.95,0
10122,725a3a466f,Rekt- The dark web of DeFi journalism,0.95,0
10123,725a3a466f,Nethermind,0.95,0
10124,5d0fea11cd,The Daily Ape,4.75,0
10125,6e4b5c6ced,clr.fund,1.0013,0
10126,f93c430dd8,Nethermind,0.95,0
10127,f93c430dd8,The Ethereum 2.0 Annotated Specification,0.95,0
10128,255b7c58da,clr.fund,4.75,0
10129,0f668aadf3,Token Engineering Commons (Panvala League),1.1857925168360994,0
10130,f93c430dd8,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
10131,f93c430dd8,"ethers.js - Complete, Simple and Tiny",0.95,0
10132,f93c430dd8,The Gitcoin Open Source Support Fund,0.95,0
10133,6e4b5c6ced,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),1.0070000000000001,0
10134,0f668aadf3,FightPandemics⚛️,17.78688775254149,0
10135,0f668aadf3,The Commons Stack: Iteration 0,1.1857925168360994,0
10136,66aa3a3c95,Idena: The first Proof-of-Person blockchain,0.95,0
10137,0f7e2f692d,PayLock Escrow,1.0,0
10138,ff734df6f7,OpenEthereum (Ex-Parity client),1.0,0
10139,a603830245,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.95,0
10140,f9f320251f,GoodGhosting - a DeFi savings game,0.07647529488884999,0
10141,d1a32912a5,Bankless,0.95,0
10142,d1a32912a5,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
10143,bbc258ecc9,Unitimes-Ethereum developer community platform,2.85,0
10144,5b50bd76ed,Filecoin Miner Sector Checker,4.75,0
10145,2d52b2c8a2,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.475,0
10146,a555d615dd,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.55885792418775,0
10147,3a18e03a34,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),4.75,0
10148,ff734df6f7,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055885792418775004,0
10149,1338c05715,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
10150,49976c0629,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,5.5885792418774995,0
10151,f2aea73e30,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",4.75,0
10152,a310b5ece4,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.55885792418775,0
10153,14a01f6ba3,FightPandemics⚛️,0.055885792418775004,0
10154,1f9d01570d,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",5.5885792418774995,0
10155,60cb0a1479,APY.Vision,5.0,0
10156,42ed211792,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.95,0
10157,4af421ec51,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",4.75,0
10158,c56c76daab,Coin Center is educating policy makers about public blockchains,95.0,0
10159,6bf0c66640,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",1.0,0
10160,e3e932ac27,Ethereum on ARM,9.0,0
10161,cf37aba741,OpenEthereum (Ex-Parity client),1.9000000000000001,0
10162,324f12d828,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",1.0,0
10163,5b3e62adfe,Catnip,19.000000000000004,0
10164,5b3e62adfe,Learning Data Science on the Ethereum Blockchain with @omnianalytics,4.750000000000001,0
10165,ff734df6f7,OpenEthereum (Ex-Parity client),0.8500000000000001,0
10166,e3e932ac27,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),9.0,0
10167,e805d03771,APY.Vision,0.9500000000000001,0
10168,e805d03771,CREAM: Confidential Reliable Ethereum Anonymous Mixer,0.9500000000000001,0
10169,bba7e2b480,clr.fund,1.9000000000000001,0
10170,5b3e62adfe,"ethers.js - Complete, Simple and Tiny",4.750000000000001,0
10171,e805d03771,Bankless,0.9500000000000001,0
10172,e805d03771,ETHPlanet,0.9500000000000001,0
10173,e805d03771,DAppNode,0.9500000000000001,0
10174,e805d03771,Ethereum on ARM,0.9500000000000001,0
10175,d8367f547e,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.55497731132025,0
10176,2857372ecd,EthFans,2.164411514148975,0
10177,bba7e2b480,GoodGhosting - a DeFi savings game,1.9000000000000001,0
10178,bba7e2b480,Hardhat (formerly Buidler) by Nomic Labs,4.750000000000001,0
10179,79916d9d38,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.9500000000000001,0
10180,ff734df6f7,OpenEthereum (Ex-Parity client),0.9500000000000001,0
10181,bb1a587ade,The Gitcoin Open Source Support Fund,0.9500000000000001,0
10182,bb1a587ade,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.9500000000000001,0
10183,bb1a587ade,clr.fund,0.9500000000000001,0
10184,bb1a587ade,Rekt- The dark web of DeFi journalism,0.9500000000000001,0
10185,bb1a587ade,"ethers.js - Complete, Simple and Tiny",0.9500000000000001,0
10186,bb1a587ade,The Ethereum 2.0 Annotated Specification,0.9500000000000001,0
10187,192b9cfb2c,Bankless,2.85,0
10188,11f3cd9b1d,Minerva Wallet (lab10 collective - Panvala League),0.0610475042452275,0
10189,bb1a587ade,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.9500000000000001,0
10190,bb1a587ade,Commons Stack Community Fund - Panvala League,0.9500000000000001,0
10191,bb1a587ade,Ethereum Staking Guides (Ubuntu),0.9500000000000001,0
10192,bb1a587ade,Nethermind,0.9500000000000001,0
10193,bb1a587ade,OrganicBlock - Redefining Urban Farming!,0.9500000000000001,0
10194,bb1a587ade,GoodGhosting - a DeFi savings game,0.9500000000000001,0
10195,d60918fa2a,GoodGhosting - a DeFi savings game,6.659727735843,0
10196,13ca73f15d,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",5.84186643495,0
10197,ff734df6f7,APY.Vision,2.77488655660125,0
10198,ff734df6f7,The Ethereum 2.0 Annotated Specification,2.77488655660125,0
10199,ff734df6f7,Rekt- The dark web of DeFi journalism,2.77488655660125,0
10200,ff734df6f7,Bankless,2.77488655660125,0
10201,ff734df6f7,DeFi Dad DeFi Tutorials on YouTube and Twitter,2.77488655660125,0
10202,ff734df6f7,Talking Crypto With Gabriel,2.77488655660125,0
10203,ff734df6f7,ETH Gas.watch,2.77488655660125,0
10204,768c9e06ee,OpenEthereum (Ex-Parity client),0.9500000000000001,0
10205,768c9e06ee,Snapshot,0.9500000000000001,0
10206,768c9e06ee,Bankless,0.9500000000000001,0
10207,991ef3d8be,Hardhat (formerly Buidler) by Nomic Labs,0.007214705047163249,0
10208,768c9e06ee,Talking Crypto With Gabriel,0.9500000000000001,0
10209,768c9e06ee,APY.Vision,0.9500000000000001,0
10210,ff734df6f7,OpenEthereum (Ex-Parity client),1.0,0
10211,b2a6c463e2,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055497731132025004,0
10212,297fff7d49,DeFiPedia,4.750000000000001,0
10213,297fff7d49,MetaCartel Community Awards (Panvala League) 🛡,5.5497731132025,0
10214,e53a02c8d7,Nimbus,4.750000000000001,0
10215,e53a02c8d7,The Ethereum 2.0 Annotated Specification,4.750000000000001,0
10216,e53a02c8d7,Lighthouse: Ethereum 2.0 Client,4.750000000000001,0
10217,2ec7db5a97,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),5.5497731132025,0
10218,ff734df6f7,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055497731132025004,0
10219,297fff7d49,APY.Vision,4.750000000000001,0
10220,297fff7d49,Bankless,4.750000000000001,0
10221,93f973052f,APY.Vision,2.6288398957275003,0
10222,e53a02c8d7,ArchiveNode.io - The Public Access Ethereum Archive Node,4.750000000000001,0
10223,e53a02c8d7,DAppNode,4.750000000000001,0
10224,e53a02c8d7,CryptoScamDB,4.750000000000001,0
10225,6c13e25205,OrganicBlock - Redefining Urban Farming!,3.5518547924496002,0
10226,05d96e5d40,DeFi Safety,0.0027753394525,0
10227,6c13e25205,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,3.5518547924496002,0
10228,6c13e25205,Bankless,5.5497731132025,0
10229,e69186741a,Rekt- The dark web of DeFi journalism,2.0,0
10230,ff734df6f7,Our Bible,9.500000000000002,0
10231,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",19.000000000000004,0
10232,ff734df6f7,StayBit,19.000000000000004,0
10233,5fe6ebec4b,@PaulRBerg Open-Source Engineering,6.65,0
10234,5fe6ebec4b,Minerva Wallet (lab10 collective - Panvala League),6.65,0
10235,784239dd6d,Snapshot,4.750000000000001,0
10236,ff734df6f7,OrganicBlock - Redefining Urban Farming!,57.00000000000001,0
10237,ff734df6f7,NFTfi,9.500000000000002,0
10238,b11c8f927c,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055497731132025004,0
10239,7f39ef3f95,Snapshot,0.9500000000000001,0
10240,d4dfdde26a,The Gitcoin Open Source Support Fund,0.0055497731132025,0
10241,010f40c385,Rekt- The dark web of DeFi journalism,1.235,0
10242,d910a58365,APY.Vision,11.099546226405,0
10243,c546cfe352,APY.Vision,1.387443278300625,0
10244,e3f1132488,The Gitcoin Open Source Support Fund,1.9000000000000001,0
10245,e3f1132488,APY.Vision,1.9000000000000001,0
10246,552b801d5f,FightPandemics⚛️,0.005257679791455,0
10247,e3f1132488,Web3API,1.9000000000000001,0
10248,e3f1132488,BanklessRU,1.9000000000000001,0
10249,a1327b186c,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",9.500000000000002,0
10250,ff734df6f7,Web3Bridge,4.750000000000001,0
10251,ff734df6f7,ETH Gas.watch,4.750000000000001,0
10252,ff734df6f7,Certy - Certify Original Digital Content on Ethereum Blockchain,19.000000000000004,0
10253,ff734df6f7,T3RN,19.000000000000004,0
10254,d73bab7fcd,APY.Vision,26.288398957275,0
10255,1c8c9edf71,APY.Vision,10.45,0
10256,ff734df6f7,Pictosis: The Open Web for Digital Goods & Creative Economies,4.750000000000001,0
10257,ff734df6f7,CREAM: Confidential Reliable Ethereum Anonymous Mixer,4.750000000000001,0
10258,ff734df6f7,Blockchain Education Network (BEN),4.750000000000001,0
10259,ff734df6f7,LUKSO: The Blockchain For New Digital Lifestyle,4.750000000000001,0
10260,ff734df6f7,LockEth,47.50000000000001,0
10261,31d59fe625,Pictosis: The Open Web for Digital Goods & Creative Economies,4.750000000000001,0
10262,1b4ce5c4da,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",1.0,0
10263,faff2fcbec,Web3Bridge,4.750000000000001,0
10264,08fe0c99af,APY.Vision,1.7525599304850001,0
10265,ecdd1765aa,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055497731132025004,0
10266,ff734df6f7,The Defiant,0.55497731132025,0
10267,509035ce34,FightPandemics⚛️,0.06659727735843,0
10268,cb644543f6,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055497731132025004,0
10269,ff734df6f7,OpenEthereum (Ex-Parity client),0.9500000000000001,0
10270,ff734df6f7,Rekt- The dark web of DeFi journalism,0.027748865566012502,0
10271,ff734df6f7,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055497731132025004,0
10272,2c75941ca1,Snapshot,4.994795801882249,0
